1 -149.885 131.54
2 -149.757 131.095
3 -149.502 130.788
4 -149.146 130.65
5 -148.715 130.695
6 -148.232 130.927
7 -147.708 131.339
8 -147.151 131.919
9 -146.557 132.655
10 -145.925 133.528
11 -145.248 134.515
12 -144.528 135.579
13 -143.765 136.674
14 -142.964 137.741
15 -142.13 138.723
16 -141.268 139.574
17 -140.391 140.261
18 -139.515 140.774
19 -138.664 141.12
20 -137.872 141.319
21 -137.176 141.387
22 -136.615 141.336
23 -136.221 141.166
24 -136.017 140.87
25 -136.014 140.442
26 -136.219 139.884
27 -136.627 139.221
28 -137.229 138.494
29 -138.008 137.756
30 -138.931 137.059
31 -139.95 136.448
32 -141.005 135.945
33 -142.033 135.545
34 -142.977 135.225
35 -143.789 134.954
36 -144.437 134.699
37 -144.903 134.445
38 -145.183 134.192
39 -145.283 133.954
40 -145.22 133.76
41 -145.013 133.633
42 -144.688 133.588
43 -144.267 133.624
44 -143.775 133.722
45 -143.23 133.859
46 -142.654 134.014
47 -142.071 134.176
48 -141.509 134.354
49 -141.002 134.564
50 -140.583 134.827
51 -140.278 135.153
52 -140.096 135.535
53 -140.024 135.944
54 -140.033 136.335
55 -140.079 136.66
56 -140.124 136.878
57 -140.14 136.965
58 -140.123 136.915
59 -140.088 136.745
60 -140.074 136.483
61 -140.128 136.162
62 -140.292 135.812
63 -140.6 135.45
64 -141.064 135.08
65 -141.682 134.692
66 -142.445 134.273
67 -143.338 133.819
68 -144.35 133.337
69 -145.466 132.858
70 -146.664 132.423
71 -147.912 132.084
72 -149.169 131.879
73 -150.393 131.829
74 -151.547 131.926
75 -152.598 132.138
76 -153.518 132.424
77 -154.281 132.745
78 -154.859 133.078
79 -155.231 133.415
80 -155.389 133.766
81 -155.341 134.15
82 -155.117 134.584
83 -154.76 135.075
84 -154.315 135.616
85 -153.817 136.188
86 -153.289 136.763
87 -152.74 137.309
88 -152.172 137.797
89 -151.589 138.197
90 -151.002 138.487
91 -150.424 138.647
92 -149.867 138.669
93 -149.335 138.556
94 -148.825 138.32
95 -148.331 137.981
96 -147.846 137.555
97 -147.371 137.057
98 -146.907 136.496
99 -146.456 135.877
100 -146.017 135.206
101 -145.583 134.494
102 -145.149 133.757
103 -144.713 133.017
104 -144.284 132.3
105 -143.889 131.631
106 -143.56 131.038
107 -143.33 130.545
108 -143.21 130.178
109 -143.186 129.961
110 -143.218 129.906
111 -143.247 130.01
112 -143.217 130.251
113 -143.084 130.59
114 -142.827 130.981
115 -142.439 131.386
116 -141.93 131.783
117 -141.318 132.179
118 -140.629 132.602
119 -139.895 133.095
120 -139.155 133.69
121 -138.443 134.403
122 -137.783 135.214
123 -137.182 136.078
124 -136.635 136.938
125 -136.132 137.743
126 -135.667 138.463
127 -135.256 139.097
128 -134.935 139.661
129 -134.751 140.188
130 -134.749 140.7
131 -134.949 141.209
132 -135.34 141.701
133 -135.867 142.142
134 -136.453 142.484
135 -137.012 142.681
136 -137.474 142.697
137 -137.789 142.513
138 -137.938 142.132
139 -137.922 141.58
140 -137.759 140.902
141 -137.465 140.15
142 -137.054 139.378
143 -136.526 138.617
144 -135.872 137.876
145 -135.08 137.14
146 -134.141 136.387
147 -133.06 135.606
148 -131.852 134.811
149 -130.546 134.045
150 -129.185 133.369
151 -127.818 132.847
152 -126.499 132.521
153 -125.281 132.397
154 -124.204 132.446
155 -123.289 132.609
156 -122.533 132.82
157 -121.92 133.018
158 -121.43 133.16
159 -121.051 133.225
160 -120.787 133.205
161 -120.657 133.102
162 -120.687 132.913
163 -120.898 132.632
164 -121.295 132.245
165 -121.867 131.742
166 -122.586 131.114
167 -123.416 130.365
168 -124.326 129.508
169 -125.288 128.561
170 -126.283 127.552
171 -127.297 126.508
172 -128.318 125.463
173 -129.336 124.445
174 -130.347 123.484
175 -131.34 122.608
176 -132.302 121.841
177 -133.218 121.206
178 -134.064 120.716
179 -134.817 120.375
180 -135.452 120.182
181 -135.946 120.126
182 -136.287 120.195
183 -136.472 120.375
184 -136.512 120.655
185 -136.43 121.026
186 -136.262 121.48
187 -136.046 122.007
188 -135.817 122.593
189 -135.596 123.216
190 -135.389 123.845
191 -135.186 124.44
192 -134.968 124.959
193 -134.718 125.362
194 -134.427 125.619
195 -134.1 125.72
196 -133.752 125.677
197 -133.403 125.525
198 -133.071 125.306
199 -132.763 125.064
200 -132.478 124.821
201 -132.208 124.576
202 -131.942 124.296
203 -131.671 123.934
204 -131.388 123.441
205 -131.091 122.787
206 -130.787 121.977
207 -130.489 121.049
208 -130.219 120.072
209 -130.001 119.131
210 -129.857 118.297
211 -129.795 117.613
212 -129.806 117.083
213 -129.867 116.674
214 -129.939 116.336
215 -129.985 116.021
216 -129.974 115.702
217 -129.893 115.383
218 -129.747 115.097
219 -129.558 114.895
220 -129.356 114.824
221 -129.167 114.916
222 -129.005 115.168
223 -128.865 115.55
224 -128.724 116.008
225 -128.552 116.487
226 -128.32 116.941
227 -128.014 117.349
228 -127.647 117.712
229 -127.253 118.052
230 -126.875 118.396
231 -126.559 118.771
232 -126.328 119.186
233 -126.183 119.631
234 -126.1 120.077
235 -126.045 120.49
236 -125.98 120.84
237 -125.88 121.11
238 -125.727 121.304
239 -125.517 121.441
240 -125.253 121.546
241 -124.946 121.647
242 -124.613 121.759
243 -124.273 121.884
244 -123.943 122.009
245 -123.638 122.118
246 -123.359 122.189
247 -123.093 122.212
248 -122.811 122.182
249 -122.481 122.102
250 -122.076 121.977
251 -121.588 121.813
252 -121.031 121.614
253 -120.433 121.384
254 -119.832 121.13
255 -119.26 120.864
256 -118.739 120.608
257 -118.274 120.386
258 -117.854 120.22
259 -117.462 120.122
260 -117.075 120.088
261 -116.679 120.094
262 -116.267 120.103
263 -115.842 120.079
264 -115.426 120.003
265 -115.055 119.882
266 -114.783 119.751
267 -114.671 119.667
268 -114.776 119.681
269 -115.127 119.822
270 -115.72 120.083
271 -116.51 120.417
272 -117.427 120.757
273 -118.398 121.037
274 -119.368 121.212
275 -120.304 121.27
276 -121.203 121.233
277 -122.077 121.15
278 -122.945 121.075
279 -123.814 121.052
280 -124.67 121.099
281 -125.476 121.204
282 -126.185 121.326
283 -126.744 121.414
284 -127.117 121.418
285 -127.282 121.307
286 -127.243 121.075
287 -127.02 120.746
288 -126.651 120.367
289 -126.179 119.996
290 -125.653 119.686
291 -125.111 119.47
292 -124.578 119.353
293 -124.064 119.307
294 -123.566 119.291
295 -123.07 119.261
296 -122.561 119.193
297 -122.031 119.086
298 -121.482 118.966
299 -120.934 118.876
300 -120.419 118.861
301 -119.977 118.949
302 -119.639 119.14
303 -119.421 119.405
304 -119.313 119.694
305 -119.285 119.953
306 -119.294 120.138
307 -119.3 120.223
308 -119.279 120.205
309 -119.228 120.098
310 -119.167 119.927
311 -119.129 119.712
312 -119.153 119.467
313 -119.268 119.2
314 -119.49 118.91
315 -119.824 118.595
316 -120.26 118.258
317 -120.787 117.906
318 -121.389 117.553
319 -122.048 117.214
320 -122.75 116.905
321 -123.479 116.639
322 -124.223 116.427
323 -124.973 116.275
324 -125.72 116.193
325 -126.457 116.186
326 -127.167 116.26
327 -127.826 116.415
328 -128.402 116.642
329 -128.857 116.922
330 -129.154 117.229
331 -129.267 117.53
332 -129.183 117.8
333 -128.912 118.018
334 -128.484 118.183
335 -127.939 118.307
336 -127.326 118.414
337 -126.684 118.532
338 -126.041 118.684
339 -125.411 118.874
340 -124.791 119.088
341 -124.171 119.292
342 -123.539 119.445
343 -122.894 119.509
344 -122.249 119.467
345 -121.632 119.324
346 -121.084 119.115
347 -120.651 118.889
348 -120.375 118.693
349 -120.275 118.556
350 -120.344 118.475
351 -120.548 118.416
352 -120.833 118.32
353 -121.138 118.129
354 -121.413 117.802
355 -121.633 117.329
356 -121.793 116.739
357 -121.909 116.091
358 -122.006 115.458
359 -122.101 114.902
360 -122.192 114.454
361 -122.258 114.105
362 -122.262 113.809
363 -122.162 113.504
364 -121.923 113.137
365 -121.531 112.683
366 -120.994 112.163
367 -120.35 111.635
368 -119.66 111.187
369 -119.001 110.914
370 -118.446 110.882
371 -118.044 111.117
372 -117.812 111.596
373 -117.731 112.257
374 -117.763 113.021
375 -117.861 113.823
376 -117.996 114.62
377 -118.158 115.406
378 -118.357 116.202
379 -118.613 117.038
380 -118.939 117.94
381 -119.33 118.909
382 -119.765 119.92
383 -120.207 120.925
384 -120.614 121.865
385 -120.951 122.688
386 -121.191 123.363
387 -121.322 123.882
388 -121.347 124.258
389 -121.279 124.521
390 -121.143 124.7
391 -120.97 124.818
392 -120.791 124.883
393 -120.627 124.889
394 -120.487 124.823
395 -120.363 124.671
396 -120.23 124.426
397 -120.055 124.093
398 -119.805 123.685
399 -119.453 123.223
400 -118.988 122.725
401 -118.418 122.205
402 -117.765 121.675
403 -117.06 121.146
404 -116.339 120.637
405 -115.635 120.173
406 -114.977 119.786
407 -114.388 119.506
408 -113.884 119.354
409 -113.477 119.329
410 -113.171 119.415
411 -112.968 119.582
412 -112.869 119.801
413 -112.879 120.052
414 -113.012 120.336
415 -113.289 120.672
416 -113.732 121.088
417 -114.353 121.608
418 -115.141 122.235
419 -116.057 122.947
420 -117.036 123.696
421 -118.005 124.421
422 -118.897 125.066
423 -119.67 125.59
424 -120.317 125.983
425 -120.86 126.265
426 -121.336 126.479
427 -121.789 126.679
428 -122.246 126.914
429 -122.714 127.209
430 -123.18 127.556
431 -123.616 127.919
432 -123.995 128.242
433 -124.3 128.469
434 -124.531 128.563
435 -124.702 128.515
436 -124.834 128.346
437 -124.954 128.101
438 -125.081 127.829
439 -125.226 127.574
440 -125.386 127.349
441 -125.544 127.14
442 -125.674 126.908
443 -125.747 126.606
444 -125.731 126.195
445 -125.606 125.661
446 -125.367 125.022
447 -125.035 124.321
448 -124.653 123.624
449 -124.284 122.994
450 -123.989 122.48
451 -123.811 122.098
452 -123.763 121.833
453 -123.829 121.645
454 -123.978 121.487
455 -124.18 121.324
456 -124.42 121.143
457 -124.703 120.96
458 -125.047 120.815
459 -125.472 120.753
460 -125.985 120.817
461 -126.575 121.024
462 -127.21 121.364
463 -127.849 121.803
464 -128.448 122.294
465 -128.968 122.795
466 -129.376 123.28
467 -129.649 123.737
468 -129.782 124.175
469 -129.783 124.613
470 -129.679 125.069
471 -129.506 125.553
472 -129.304 126.065
473 -129.107 126.595
474 -128.937 127.128
475 -128.799 127.645
476 -128.687 128.129
477 -128.585 128.567
478 -128.48 128.943
479 -128.36 129.242
480 -128.221 129.447
481 -128.066 129.545
482 -127.902 129.524
483 -127.744 129.381
484 -127.612 129.123
485 -127.525 128.768
486 -127.495 128.339
487 -127.523 127.861
488 -127.596 127.35
489 -127.69 126.812
490 -127.775 126.24
491 -127.822 125.623
492 -127.813 124.953
493 -127.746 124.232
494 -127.63 123.481
495 -127.487 122.741
496 -127.334 122.069
497 -127.186 121.518
498 -127.044 121.128
499 -126.898 120.908
500 -126.725 120.833
501 -126.496 120.854
502 -126.181 120.91
503 -125.764 120.954
504 -125.25 120.964
505 -124.67 120.95
506 -124.084 120.951
507 -123.562 121.018
508 -123.177 121.196
509 -122.975 121.505
510 -122.972 121.928
511 -123.15 122.423
512 -123.473 122.93
513 -123.905 123.396
514 -124.423 123.787
515 -125.025 124.099
516 -125.725 124.355
517 -126.54 124.594
518 -127.48 124.859
519 -128.534 125.173
520 -129.668 125.537
521 -130.828 125.924
522 -131.95 126.285
523 -132.971 126.566
524 -133.841 126.725
525 -134.523 126.742
526 -134.999 126.628
527 -135.264 126.42
528 -135.324 126.174
529 -135.191 125.946
530 -134.886 125.775
531 -134.431 125.674
532 -133.854 125.631
533 -133.178 125.615
534 -132.423 125.593
535 -131.61 125.542
536 -130.759 125.458
537 -129.897 125.349
538 -129.062 125.232
539 -128.296 125.121
540 -127.64 125.025
541 -127.118 124.942
542 -126.737 124.86
543 -126.481 124.768
544 -126.323 124.652
545 -126.226 124.503
546 -126.163 124.314
547 -126.113 124.081
548 -126.066 123.801
549 -126.011 123.476
550 -125.937 123.109
551 -125.828 122.707
552 -125.669 122.284
553 -125.452 121.857
554 -125.178 121.451
555 -124.862 121.096
556 -124.521 120.82
557 -124.173 120.649
558 -123.828 120.598
559 -123.488 120.66
560 -123.151 120.815
561 -122.813 121.027
562 -122.48 121.26
563 -122.164 121.484
564 -121.885 121.687
565 -121.663 121.875
566 -121.515 122.071
567 -121.449 122.297
568 -121.467 122.563
569 -121.567 122.86
570 -121.744 123.156
571 -121.999 123.405
572 -122.333 123.565
573 -122.753 123.61
574 -123.269 123.543
575 -123.89 123.393
576 -124.622 123.208
577 -125.456 123.038
578 -126.368 122.92
579 -127.314 122.867
580 -128.239 122.864
581 -129.086 122.876
582 -129.804 122.865
583 -130.355 122.801
584 -130.719 122.682
585 -130.895 122.528
586 -130.897 122.382
587 -130.747 122.295
588 -130.473 122.312
589 -130.1 122.453
590 -129.644 122.711
591 -129.117 123.055
592 -128.527 123.44
593 -127.883 123.826
594 -127.209 124.185
595 -126.543 124.51
596 -125.938 124.813
597 -125.455 125.112
598 -125.143 125.422
599 -125.029 125.74
600 -125.104 126.043
601 -125.325 126.29
602 -125.636 126.433
603 -125.975 126.427
604 -126.296 126.246
605 -126.567 125.886
606 -126.78 125.372
607 -126.939 124.748
608 -127.059 124.072
609 -127.157 123.402
610 -127.252 122.78
611 -127.356 122.229
612 -127.479 121.754
613 -127.624 121.355
614 -127.789 121.036
615 -127.964 120.813
616 -128.14 120.714
617 -128.315 120.772
618 -128.498 121.012
619 -128.716 121.438
620 -129 122.035
621 -129.378 122.763
622 -129.859 123.575
623 -130.427 124.421
624 -131.05 125.261
625 -131.684 126.061
626 -132.285 126.799
627 -132.816 127.452
628 -133.253 127.999
629 -133.58 128.417
630 -133.792 128.682
631 -133.889 128.777
632 -133.88 128.695
633 -133.777 128.442
634 -133.603 128.037
635 -133.384 127.509
636 -133.151 126.889
637 -132.927 126.2
638 -132.726 125.457
639 -132.543 124.666
640 -132.361 123.822
641 -132.151 122.918
642 -131.89 121.956
643 -131.567 120.952
644 -131.192 119.939
645 -130.799 118.967
646 -130.433 118.093
647 -130.143 117.368
648 -129.955 116.818
649 -129.866 116.435
650 -129.839 116.184
651 -129.827 116.012
652 -129.79 115.871
653 -129.711 115.731
654 -129.602 115.593
655 -129.49 115.486
656 -129.406 115.456
657 -129.371 115.542
658 -129.396 115.762
659 -129.48 116.101
660 -129.617 116.512
661 -129.803 116.935
662 -130.032 117.312
663 -130.291 117.606
664 -130.564 117.808
665 -130.825 117.935
666 -131.048 118.021
667 -131.213 118.101
668 -131.313 118.196
669 -131.346 118.306
670 -131.315 118.41
671 -131.213 118.472
672 -131.022 118.456
673 -130.718 118.337
674 -130.279 118.114
675 -129.701 117.807
676 -129.005 117.453
677 -128.232 117.098
678 -127.435 116.784
679 -126.659 116.541
680 -125.933 116.383
681 -125.269 116.311
682 -124.665 116.317
683 -124.114 116.391
684 -123.617 116.527
685 -123.183 116.723
686 -122.826 116.979
687 -122.555 117.29
688 -122.369 117.646
689 -122.25 118.023
690 -122.173 118.394
691 -122.107 118.726
692 -122.031 118.992
693 -121.931 119.171
694 -121.806 119.251
695 -121.662 119.23
696 -121.509 119.112
697 -121.354 118.9
698 -121.2 118.592
699 -121.043 118.185
700 -120.883 117.675
701 -120.724 117.066
702 -120.586 116.379
703 -120.497 115.656
704 -120.488 114.959
705 -120.581 114.358
706 -120.775 113.911
707 -121.049 113.649
708 -121.369 113.568
709 -121.698 113.63
710 -122.011 113.78
711 -122.299 113.967
712 -122.567 114.164
713 -122.833 114.373
714 -123.115 114.619
715 -123.431 114.94
716 -123.788 115.356
717 -124.181 115.861
718 -124.598 116.418
719 -125.016 116.965
720 -125.413 117.429
721 -125.77 117.754
722 -126.076 117.905
723 -126.336 117.882
724 -126.566 117.716
725 -126.796 117.453
726 -127.052 117.146
727 -127.355 116.834
728 -127.708 116.528
729 -128.097 116.216
730 -128.497 115.863
731 -128.881 115.431
732 -129.233 114.893
733 -129.553 114.252
734 -129.863 113.543
735 -130.198 112.83
736 -130.597 112.187
737 -131.092 111.679
738 -131.692 111.341
739 -132.381 111.171
740 -133.123 111.128
741 -133.876 111.155
742 -134.596 111.195
743 -135.249 111.214
744 -135.809 111.202
745 -136.263 111.176
746 -136.607 111.162
747 -136.844 111.184
748 -136.98 111.246
749 -137.023 111.331
750 -136.98 111.402
751 -136.853 111.417
752 -136.645 111.34
753 -136.358 111.156
754 -135.998 110.873
755 -135.581 110.523
756 -135.137 110.153
757 -134.71 109.82
758 -134.35 109.574
759 -134.105 109.449
760 -134.014 109.465
761 -134.095 109.625
762 -134.348 109.92
763 -134.755 110.34
764 -135.292 110.874
765 -135.93 111.512
766 -136.646 112.244
767 -137.417 113.062
768 -138.221 113.95
769 -139.037 114.89
770 -139.847 115.856
771 -140.636 116.822
772 -141.39 117.759
773 -142.097 118.642
774 -142.742 119.447
775 -143.306 120.156
776 -143.768 120.75
777 -144.112 121.213
778 -144.325 121.531
779 -144.408 121.687
780 -144.37 121.675
781 -144.235 121.501
782 -144.026 121.185
783 -143.764 120.768
784 -143.462 120.3
785 -143.128 119.829
786 -142.762 119.393
787 -142.369 119.008
788 -141.951 118.666
789 -141.517 118.351
790 -141.073 118.048
791 -140.629 117.758
792 -140.204 117.507
793 -139.826 117.345
794 -139.528 117.33
795 -139.343 117.514
796 -139.288 117.918
797 -139.352 118.526
798 -139.496 119.284
799 -139.661 120.121
800 -139.788 120.967
801 -139.84 121.77
802 -139.806 122.511
803 -139.708 123.195
804 -139.588 123.853
805 -139.491 124.517
806 -139.453 125.213
807 -139.486 125.944
808 -139.578 126.684
809 -139.698 127.38
810 -139.813 127.973
811 -139.896 128.405
812 -139.936 128.644
813 -139.94 128.683
814 -139.931 128.549
815 -139.942 128.291
816 -140.009 127.971
817 -140.154 127.639
818 -140.385 127.324
819 -140.685 127.023
820 -141.024 126.712
821 -141.359 126.356
822 -141.653 125.929
823 -141.878 125.427
824 -142.023 124.871
825 -142.095 124.306
826 -142.112 123.79
827 -142.097 123.375
828 -142.071 123.095
829 -142.042 122.954
830 -142.008 122.928
831 -141.956 122.978
832 -141.87 123.06
833 -141.739 123.143
834 -141.568 123.212
835 -141.377 123.272
836 -141.195 123.343
837 -141.053 123.447
838 -140.97 123.601
839 -140.948 123.802
840 -140.976 124.032
841 -141.032 124.258
842 -141.09 124.447
843 -141.13 124.57
844 -141.134 124.615
845 -141.093 124.585
846 -141 124.496
847 -140.855 124.368
848 -140.662 124.217
849 -140.431 124.049
850 -140.172 123.864
851 -139.894 123.653
852 -139.598 123.412
853 -139.27 123.14
854 -138.887 122.847
855 -138.418 122.545
856 -137.836 122.25
857 -137.129 121.973
858 -136.302 121.717
859 -135.375 121.488
860 -134.384 121.291
861 -133.368 121.138
862 -132.368 121.052
863 -131.424 121.058
864 -130.569 121.181
865 -129.829 121.432
866 -129.216 121.805
867 -128.726 122.277
868 -128.339 122.81
869 -128.03 123.36
870 -127.776 123.892
871 -127.568 124.387
872 -127.411 124.841
873 -127.319 125.27
874 -127.306 125.7
875 -127.378 126.156
876 -127.528 126.652
877 -127.736 127.179
878 -127.971 127.714
879 -128.201 128.222
880 -128.397 128.67
881 -128.534 129.042
882 -128.601 129.342
883 -128.595 129.603
884 -128.523 129.871
885 -128.393 130.2
886 -128.209 130.625
887 -127.963 131.154
888 -127.629 131.755
889 -127.168 132.367
890 -126.537 132.918
891 -125.702 133.346
892 -124.657 133.621
893 -123.428 133.756
894 -122.081 133.802
895 -120.707 133.837
896 -119.4 133.932
897 -118.237 134.127
898 -117.264 134.413
899 -116.495 134.738
900 -115.916 135.027
901 -115.505 135.207
902 -115.249 135.231
903 -115.152 135.089
904 -115.231 134.803
905 -115.511 134.415
906 -116.013 133.972
907 -116.735 133.508
908 -117.65 133.036
909 -118.705 132.547
910 -119.832 132.019
911 -120.959 131.427
912 -122.027 130.761
913 -122.989 130.025
914 -123.82 129.251
915 -124.51 128.489
916 -125.058 127.799
917 -125.473 127.239
918 -125.77 126.85
919 -125.964 126.654
920 -126.069 126.646
921 -126.101 126.81
922 -126.066 127.12
923 -125.97 127.556
924 -125.813 128.101
925 -125.598 128.744
926 -125.331 129.468
927 -125.02 130.249
928 -124.677 131.05
929 -124.311 131.828
930 -123.937 132.539
931 -123.566 133.151
932 -123.21 133.648
933 -122.885 134.032
934 -122.605 134.313
935 -122.382 134.506
936 -122.221 134.616
937 -122.112 134.635
938 -122.035 134.547
939 -121.965 134.33
940 -121.882 133.975
941 -121.788 133.494
942 -121.703 132.922
943 -121.671 132.323
944 -121.735 131.771
945 -121.928 131.338
946 -122.252 131.071
947 -122.68 130.983
948 -123.165 131.054
949 -123.654 131.241
950 -124.106 131.495
951 -124.499 131.786
952 -124.825 132.103
953 -125.093 132.467
954 -125.32 132.913
955 -125.528 133.477
956 -125.737 134.179
957 -125.964 135.01
958 -126.215 135.932
959 -126.477 136.884
960 -126.722 137.804
961 -126.918 138.64
962 -127.037 139.361
963 -127.063 139.964
964 -126.999 140.467
965 -126.859 140.896
966 -126.664 141.277
967 -126.43 141.624
968 -126.164 141.927
969 -125.866 142.162
970 -125.533 142.292
971 -125.167 142.286
972 -124.779 142.125
973 -124.393 141.816
974 -124.039 141.392
975 -123.751 140.897
976 -123.554 140.373
977 -123.462 139.846
978 -123.48 139.317
979 -123.601 138.766
980 -123.81 138.166
981 -124.09 137.495
982 -124.425 136.751
983 -124.804 135.947
984 -125.221 135.114
985 -125.672 134.286
986 -126.151 133.491
987 -126.64 132.743
988 -127.109 132.036
989 -127.519 131.35
990 -127.833 130.653
991 -128.02 129.916
992 -128.064 129.12
993 -127.968 128.262
994 -127.743 127.361
995 -127.407 126.451
996 -126.979 125.577
997 -126.476 124.779
998 -125.914 124.087
999 -125.312 123.517
1000 -124.684 123.065
1001 -124.041 122.724
1002 -123.385 122.484
1003 -122.718 122.344
1004 -122.045 122.306
1005 -121.38 122.37
1006 -120.756 122.527
1007 -120.214 122.755
1008 -119.796 123.025
1009 -119.537 123.304
1010 -119.458 123.566
1011 -119.567 123.802
1012 -119.863 124.013
1013 -120.334 124.207
1014 -120.958 124.389
1015 -121.701 124.549
1016 -122.518 124.664
1017 -123.359 124.7
